【2020/09/06
72.ラブドール/DECO*27　④Abbey
73.曾根崎心中/デッドボールP　④Moai
74.どうぶつ占い/すこっぷ　④みせいねん
75.holy flight 948/グロP　・スルー
76.master of the heavenly yard/悪ノP　×みせいねん
77.いたいあたしあしたあいたい/竹輪P　×Moai
78.僕はまだ死ねない/164　・スルー
79.ロッテンガールグロテスクロマンス/マチゲリータ　★(11)Moai
80.先生あのね/西沢さんP　・スルー
81.ケセラリズム/ユリイ・カノン　★(12)Abbey
82.SorrowChat/MIMI　★(13)しゃい
83.森之宮神療所☆彡/くちばしP　・スルー
84.タイムマシン/1640mP　★(14)みせいねん

【2025/3/14　ちあトロBグループ　セトリ】

01.インプレゾンビ/Adeliae　①Cumber
02.偶像崇拝/saiB　①きぐな
03.行きます！　カラオケ一曲目/ほぼ日P　①グルーガン
04.ダストトレイル/Noz.　②グルーガン
05.夜咄ディセイブ/じん　①すべから
06.シンクロサイクロトロン・スピリチュアライザー。/砂粒　①影山
07.花に風/バルーン　③グルーガン
08.それゆけズッポシむら/霧島　×Abbey
09.Day&Night/Aqu3ra　①かなくり
10.スイヘイリーベと僕の舟/村人P　②Cumber
11.語る悪魔と機関銃/今日犬　×影山→×かなくり→×いくま→×Abbey→×Cumber→①Moai太郎
12.ZIGG-ZAGG/Junky　×グルーガン→①しゃい
13.follow/清水コウ　①手下
14.桜歌(さくらうた)/あわあわP　×影山→×とつは→×眠くない人→×Cumber→×ルナ・アリス→×いくま
15.らりらんら/てのひらみらい　・スルー
16.ALICE iN BLACK MARKET/LIQ　①ぬーん
17.聖ボーダーニーハイ学園へようこそ☆/かたほとりP　・スルー
18.だいよげん/みきとP　×きぐな→②影山
19.アリサマ/Chinozo　×影山→×#0522→×かなくり→①ホワホ
20.未来序曲/Mitchie M　②すべから
21.Q。/Aira　①とつは
22.或る独白/立椅子かんな　×Cumber→②かなくり
23.ラッカンライア/メドミア　②とつは
24.SNOBBISM/Neru　③影山
25.1925/T-POCKET　③すべから
26.マッドエゴイスト/しるばーな　①よかずき
27.Rabbit/一億円P　③とつは
28.花を唄う/シノ　④グルーガン
29.ナイトメア☆パーティーナイト/くちばしP　★(1)グルーガン
30.テトロドトキサイザ2号/ギガ　①いくま
31.君と魔法の物語を/yukkedoluce　×Moai→②ぬーん
32.キルマー/煮ル果実　③ぬーん
33.ショパンと氷の白鍵/まふまふ　×きぐな→②手下
34.ライカ/彩音　×スルー
35.デツアーツアー/EZFG　①眠くない人
36.Re:present/CielP　×ぬーん→①ルナ・アリス
37.化けの花/なきそ　②よかずき
38.アングレイデイズ/ツミキ　②眠くない人
39.感傷マゾヒスト/cosMo　②ホワホ
40.キャサリン/john　×いくま→③かなくり
41.夜と幽霊/R Sound Design　④とつは
42.レム/ナカノは4番　④影山
43.Glorious Day/Eve　③Cumber
44.シュガーバイン/Dixie Flatline　④Cumber
45.少女ふぜゐ/みきとP　③ぬーん
46.はらぺこのルベル/電ポルP　★(2)ぬーん
47.アイドル新鋭隊/Mitchie_M　③よかずき
48.花餐症/楽園市街　②しゃい
49.パメラ/バルーン　③ホワホ
50.スターダストメドレー/きさら　④よかずき
51.きみはツインテール/daniwell　・スルー
52.アイディスマイル/とあ　★(3)よかずき
53.キミとボク、まわるセカイ。/19's sound factory　④ホワホ
54.デイバイデイズ/syudou　④すべから
55.消火器がダンディーで気が利く場合/家の裏でマンボウが死んでるP　★(4)すべから
56.四面楚歌/梅とら　③眠くない人
57.ポジポジ/よし屋P　④眠くない人
58.心中じゃぱねすく/北森劇場　②Moai太郎
59.プシ/r-906　★(5)とつは
60.引力/SEVENTHLINKS　×眠くない人→×かなくり→③手下
61.絶交/なきそ　①#0522
62.脳#m7/yuha　★(6)影山
63.Loading Memories/せきこみごはん　★(7)眠くない人
64.再生/ピコン　④手下
65.イルミナティ/wotaku　★(8)Cumber
66.リトルナイツ/Nem　×ルナ・アリス
67.アスノヨゾラ哨戒班/Orangestar　★(9)ホワホ
68.サクラノ前夜/ナノウ　④かなくり
69.イヱスマン/煮ル果実　③Moai太郎
70.まどの景色は/濁茶　・スルー
71.ごめんねアラビアータ/Ingen　③しゃい
72.他人事の音がする/あめのむらくもP　スルー
73.心臓デモクラシー/みきとP　②ルナ・アリス
74.morning haze/keeno　★(10)手下
75.ジュブナイル/Dixie Flatline　★(11)かなくり
76.WAA!!!!/Omoi　②#0522
77.14/ナタP　・スルー
78.ウニクラゲ/なみぐる　②いくま
79.アユミ☆マジカルショータイム/キノシタ　③いくま
80.OVER/鮭P　④Moai太郎
81.キュートなカノジョ/syudou　③ルナ・アリス
82.black out/おとよい　・スルー
83.一途な片思い、実らせたい小さな幸せ。/うたたP　×ルナ・アリス→×しゃい→×いくま
84.天才ロック/カラスヤサボウ　③#0522
85.恋色病棟/OSTER project　②きぐな
86.アフターナイト ワンダーランド/糞田舎P　③きぐな
87.エンドロールに髑髏は咲く/さまぐら　・スルー
88.ゾイトロープ/youまん　★(12)Moai太郎
89.最初の一歩から/ラマーズP　・スルー
90.My Name Is 初音ミク/やながみゆき　④きぐな
91.君を忘れた/家の裏でマンボウが死んでるP　スルー
92.忘却心中/OPA　★(13)きぐな
93.配信壇場ストラグル/さなゑちゃん　・スルー
94.16.7km/s/紙崎ねい　・スルー
95.あとのまつり/Peg　①Abbey
96.好きな惣菜発表ドラゴン/ンバヂ　④しゃい
97.エアコン直った/ミクとお茶を　・スルー
98.初音ミクとあそぼぅ！！/cosMo　②Abbey
99.めんどくさいや/瀬名航　・スルー
100.プラネテス/seiza　×#0522→×Abbey→×しゃい
101.おどロボ/海茶　★(14)しゃい

【2025/03/22　ちあトロ(Bグループ)　セトリ】

01.青/164　①#0522
02.レイニーブーツ/稲葉曇　①とつは　
03.ヤンキーとぼく ～人格形成ニ難アリ～/薄塩指数　①手下
04.コイビトモダチ/ねじ式　①ルナ・アリス
05.カラバコにアイ/MIMI　①しゃい
06.AKUMA！/いよわ　×時雨→×しゃい→②とつは
07.星を渡る鳥/Nem　×#0522→×Moai→×ルナ・アリス
08.ARROW/niki　①時雨
09.地獄ポップス/鬱P　×手下→×ぱせり
10.チャンネル登録よろしくお願いします/GYARI　②時雨
11.失敗作/雨沢レイ　①なごん
12.メテオ/じょん　②＃0522
13.山田PERFECT/jon-YAKITORY　③とつは
14.えいえんがみつからない！？/daniwell　×ぱせり
15.ベンゼン/オワタP　②手下
16.再見ロマネスク/柊マグネタイト　④とつは
17.More drive/ラマーズP・azuma　×ルナ・アリス
18.秋の未確認生物/子牛　②なごん
19.SparkRING”/Junky　×とつは
20.Mrs.Pumpkinの滑稽な夢/ハチ　③なごん
21.赤い雨/buzzG　①ねこたろー
22.お断りします/さつき が てんこもり　②しゃい
23.アヴァターラ/ナナホシ管弦楽団　③時雨
24.メーデー/Aqu3ra　③#0522
25.僕が初めて泣いた日/傘村トータ　④なごん
26.ロマンちっくブレイカー/中西　・スルー
27.Blessing/halyosy　④時雨
28.ノイローゼ/栗山夕璃　★(1)時雨
29.きみがすき/KEI　×手下→★(2)なごん
30.贅沢と君とカプチーノ/shikisai　★(3)とつは
31.ダウンタイマー/かいりきベア　・スルー
32.嘘とぬいぐるみ/Dixie Flatline　②ルナ・アリス
33.センティメント/ポリスピカデリー　②ねこたろー
34.コノハの世界事情/じん　③しゃい
35.来年からがんばる/2進P　①Moai
36.YY/23.exe　④#0522
37.HERO/Ayase　③ルナ・アリス
38.モウマンタイと叫んだら/SEVENTHLINKS　・スルー
39.ニア/夏代孝明　★(4)#0522
40.変容/Yamaji　・スルー
41.アカリがやってきたぞっ/GYARI　③手下
42.無気力クーデター/Last Note.　×ルナ・アリス→④しゃい
43.ネクラヒリア/夏山よつぎ　③ねこたろー
45.コスモノート/レフティーモンスター　・スルー
46.あぁあぁあぁああぁあぁああぁ/梨本うい　④手下
47.チルドレンレコード/じん　★(5)しゃい
48.秘密男女の関係/西沢さんP　④ルナ・アリス
49.四面楚歌/梅とら　★(6)手下
50.Chloe/seleP　④ねこたろー
51.QUI/sasakure.UK　②Moai
52.Machine Gun/KIRA　③Moai
53.アイディスマイル/とあ　④Moai
54.野良犬疾走日和/ボス走らず急いで歩いてきて僕らを助けてＰ　★(7)Moai
55.魔法少女におまかせを/織井辺コフィ　×ぱせり
56.風となれ/Neru　・スルー
57.Step by step/市瀬るぽ　・スルー
58.ジェミニ/Dixie Flatline　★(8)ねこたろー
59.she/keeno　★(9)ルナ・アリス
60.ジタ-バグ/栗山夕璃　・スルー
61.無人駅/n-buna　①ぐりーん
62.BossDeath/磯P　・スルー
63.クリエイトがある/いよわ　②ぐりーん
64.ボニータ/syudou　・スルー
65.黎明/Noz.　①ぱせり
66.Black or White/雄之助　・スルー
67.エンヴィーベイビー/Kanaria　③ぐりーん
68.18歳の責任/傘村トータ　・スルー
69.レム/ナカノは4番　・スルー
70.Wonder of Wonder/daniwell　②ぱせり
71.送墓唄/mayuko　・スルー
72.NEO/じん　③ぱせり
73.一千光年/いよわ　④ぱせり
74.オーバーフローマイドール/YURUGANO　・スルー
75.BEEP GIRL/40ｍP　④ぐりーん
76.プラシーボ/栗山夕璃　・スルー
77.エゴロック/すりぃ　★(10)ぐりーん
78.ゆめみるうろこ/いよわ　★(11)ぱせり

【2025/03/28　ちあトロ(Bグループ)　セトリ】

01.ハチスは夏に背を向けて/メル　・スルー
02.過食性：アイドル症候群/スズム　①すべから
03.童心少女と大人世界/cosMo@暴走P　×かなくり→×にーも→×しゃい→×いくま→×眠くない人→×ぱせり→×すべから
04.敗走/傘村トータ　①とつは
05.クーダラナイ/しじま　×とつは→②すべから
06.遥か深海より/雨曇　①祝
07.Flyway/halyosy　①眠くない人
08.NAKED/yksb　・スルー
09.茶番カプリシオ/悪ノP　③すべから
10.ディペンダンサー/青栗鼠　②とつは
11.春のパズル/電ポルP　②眠くない人
12.なんてね、/黒田亜津　×よかずき
13.アンチビート/DECO*27　①#0522
14.陽と影シンメトリー/InspiLink　・スルー
15.オーダーメイド/傘村トータ　③眠くない人
16.ジレンマ/DECO*27　③とつは
17.氷水色/ナカノは4番　④とつは
18.恋は戦争/ryo　①しゃい
19.Sweet Devil/八王子P　①かなくり
20.Ice breaker/ねじ式　④眠くない人
21.モノクロームモノローグ/カラスヤサボウ　★(1)眠くない人
22.なつのあさごはん/藍乃　・スルー
23.Life size/40ｍP　①まつせ
24.異星にいこうね/いよわ　①グルーガン
25.Selfish Flower/ゆうゆ　④すべから
26.キティ/ジグ　①にーも
27.SPICE！/流星P　×グルーガン→②かなくり
28.着火/syudou　×とつは→★(2)すべから
29.火葬曲/No.D　②#0522
30.マージナルソウル/youまん　③かなくり
31.LIFE/傘村トータ　①ばさし
32.「#MEIKO生誕祭2021 まであと一週間」の曲/yuukiss　×ばさし
33.おどれ！VRダンス！/和田たけあき　④かなくり
34.奇跡＊Indication/やいり　×かなくり→②まつせ
35.orange/少年T　×ばさし→×しゃい→①いくま
36.ファミレスいこうよ/カルロス袴田　×レイ→×よかずき→①ぱせり
37.シュレディンガー・シュガー/ヤマギシコージ　②ぱせり
38.星空のライオン/emon　★(3)かなくり
39.家に帰ると妻が必ず死んだふりをしています。/ほぼ日P　②グルーガン
40.ヤミタイガール/れるりり　①よかずき
41.ボルテッカー/DECO*27　②祝
42.東京サマーセッション/HoneyWorks　②ばさし
43.クソゲー実況プレイ/おにゅうP　③ばさし
44.シガツビョウ/絶海　③まつせ
45.歩ノ道/仕事してP・すけP　×ばさし
46.ストリーミングハート/DECO*27　①レイ
47.サルでもわかる/アゴアニキ　③グルーガン
48.ルーマー/ポリスピカデリー　④グルーガン
49.アイシテ/とあ　★(4)グルーガン
50.バイビーベイビーサヨウナラ/saiB　②レイ
51.ファラウェア/柊キライ　②よかずき
52.眠れない夜に/40mP　③祝
53.型落ち/歩く人　×まつせ→★(5)とつは
54.パラダイス明晰夢/アゴアニキ　②いくま
55.二息歩行/DECO*27　③レイ
56.よつばのクローバー/トラボルタ　③いくま
57.Delusion Girl/灯油　③ぱせり
58.メディカドール/STEAKA　③よかずき
59.アンチグラビティーズ/sasakure.UK　④祝
60.テレキャスタービーボーイ/すりぃ　④よかずき
61.幽霊/KAIRUI　×ぱせり→×祝
62.プラグアウト/鼻そうめんP　④ばさし
63.Re_birthday/悪ノP　×よかずき→×まつせ
64.知っちゃった/椎乃味醂　×#0522→④いくま
65.トリコロージュ/煮ル果実　②にーも
66.ココロ・クレーター/きさら　④ぱせり
67.赤と白と黒の系譜/ひとしずくP×やま△　★(6)いくま
68.ポストシェルター/稲葉曇　③#0522
69.Paranoid Doll/natsuP　★(7)ばさし
70.とるりり/電ǂ鯨　★(8)ぱせり
71.病名恋ワズライ/HoneyWorks　④レイ
72.ラストスコア/せきこみごはん　④#0522
73.シスター=セクトルージュ/nyanyannya　×にーも
74.Toy Box/ジミーサムP　・スルー
75.しゅうまつがやってくる！/sasakure.UK　②しゃい
76.リトルクライ/ジグ　×まつせ
77.金星のダンス/ナユタン星人　★(9)レイ
78.屍姫と復讐の王/ひとしずくP×やま△　★(10)祝
79.SPiCa/とくP　★(11)#0522
80.月光食堂/ぬー　・スルー
81.難聴系男子が倒せない/ラマーズP　・スルー
82.吉田、家出するってよ/HoneyWorks　★(12)よかずき
83.ラブカ？/柊キライ　③にーも
84.カルマ/ATOLS　・スルー
85.君の神様になりたい。/カンザキイオリ　④にーも
86.ヨヒラ/n-buna　★(13)にーも
87.ジタ-バグ/栗山夕璃　④まつせ
88.愛するように/MIMI　・スルー
89.心臓デモクラシー/みきとP　★(14)まつせ
90.Forward/R Sound Design　③しゃい
91.HAPPY SHAPE/栗山夕璃　・スルー
92.花に風/バルーン　④しゃい
93.ベビーデーズ/Chinozo　・スルー
94.Bad ∞ End ∞ Night/ひとしずくP×やま△　★(15)しゃい

【2025/04/05　ちあトロ(Bグループ)　セトリ】

1.地球の裏/いよわ　①雨嵐
2.心臓コネクト/スズム　×よかずき→①手下
3.ファントム/wotaku　①#0522
4.いいですか/黒うさぎ　×RRR→①よかずき
5.サヨナラ！！ウイルス/キュー　②よかずき
6.Heal Me/*Luna　×とつは→①ねこたろー
7.レンアイゲーム/ひとしずくP×やま△　・スルー
8.キミ想い、片想い/タカノン　×ねこたろー→②手下
9.シュールマン/煮ル果実　①まつせ
10.何それ人生みたいじゃん/百夜カエル　①とつは
11.RING×RING×RING/OSTER project　×しゃい→②ねこたろー
12.アブセンティー/晴いちばん　×手下→①RRR
13.太陽様/虻瀬　②RRR
14.独房ステラシアタ/cosMo＠暴走P　×手下→①ぱせり
15.げんてん/大漠波新　②雨嵐
16.フラジール/ぬゆり　②#0522
17.ライアースパイダー/ゆうら　③RRR
18.ナイトフォール/伊根　③#0522
19.Mad Lovers/八王子P　・スルー
20.例え、君の瞳に映らないとしても/チームカミウタ　・スルー
21.大掃除/DECO*27　②まつせ
22.み　む　かｩ　わ　ナ　イ　ス　ト　ラ　イ/ぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬ　③雨嵐
23.極々彩々/ぬゆり　・スルー
24.ゆめまぼろし/MIMI　③よかずき
25.エンドロールに髑髏は咲く/さまぐら　②とつは
26.イミテーション/FLG4　②ぱせり
27.ドッペルゲンガア/しゃいと　③ぱせり
28.ハングリーモンスター/西沢さんP　④雨嵐
29.どうせ、狂った世の中だ。/sabio　×ねこたろー→③とつは
30.鎖の少女/のぼる↑　④#0522
31.リスキーメイズ/あん　④RRR
32.顔本耽溺ガール/レフティーモンスター　×しゃい→③手下
33.拝啓/ぺぽよ　×とつは→★(1)RRR
34.ギミック/*Luna　③まつせ
35.メモリア/Aira　④ぱせり
36.故にユーエンミ―/ただのCo　④とつは
37.大切な人たちへ/傘村トータ　★(2)#0522
38.ころしちゃった!/夏山よつぎ　★(3)とつは
39.アイロニックメタファー/蝶々P　★(4)雨嵐
40.マジカル☆ぬこレンレン　新劇場版/オワタP　×よかずき→×手下→★(5)ぱせり
41.Unite As One/八王子P　×しゃい→・スルー
42.A memory of the lullaby/黒田亜津 (331位)　×まつせ→・スルー
43.脱げばいいってモンじゃない！/デッドボールP　③ねこたろー
44.しりたくない/SEDO Sounder　④まつせ
45.捨て子のステラ/Neru　①しゃい
46.ヒレフセ/しるばーな　④手下
47.ミディスピアーチェ/アオワイファイ　②しゃい
48.flower of sorrow/OSTER project　①ルナ・アリス
49.百年の恋/れるりり　・スルー
50.バタフライ・グラフィティ/八王子P　×よかずき→×ルナ・アリス→×まつせ→★(6)手下
51.酔いどれ知らず/Kanaria　①時雨
52.秘密/はるまきごはん　②時雨
53.上人**阿闍梨謁見風説戯画仮名問答/無色透名祭投稿楽曲　③時雨
54.ボニータ/syudou　④時雨
55.気になるあいつは怪獣少年/触媒ファントムガール　②ルナ・アリス
56.シティポップファンクラブ/TakoyakiKZY　・スルー
57.こちら、幸福安心委員会です。/うたたP　★(7)時雨
58.ガールズトーク/れるりり　③ルナ・アリス
59.閻魔さまのいうとおり/ピノキオピー　④ルナ・アリス
60.デカデンパジャック！/音無あふ　★(8)まつせ
61.えれくとりっく・えんじぇぅ/ヤスオ　③しゃい
62.フューチャー・イヴ/sasakure.UK　④よかずき
63.ジャメヴュ/ごめんなさいが言えなくて　・スルー
64.うたうたいのうた/ナノウ　★(9)ルナ・アリス
65.Beautiful Nightmare/八王子P　①Abbey
66.合わせ鏡/人間合格　・スルー
67.未完成讃歌/しゃいと　★(10)よかずき
68.全部夢だった！/黒うさぎ　④ねこたろー
69.頓珍漢の宴/ピノキオピー　②Abbey
70.パラジクロロベンゼン/オワタP　③Abbey
71.アンサー/無色透名祭Ⅱ投稿楽曲　・スルー
72.Uz/Orangestar　★(11)ねこたろー
73.アダルトチルドレン/カンザキイオリ　④Abbey
74.夢魅鳥/azuma　・スルー
75.春のパズル/電ポルP　・スルー
76.マダラカルト/トーマ　④しゃい
77.妄想アスパルテーム/picco　★(12)しゃい
78.海のサーチライト/子牛　★(13)Abbey

【2025/04/11　ちあトロ(Bグループ)　セトリ】

1.イノコリ先生/HoneyWorks　①と
2.Palette/ゆよゆっぺ　①最強の私
3.バンバンブー☆/ラヴリーP　×と→×ルナ・アリス→①かなくり
4.Sacred Secret/無力P　①ねこたろー
5.色彩/ATOLS　×まつせ→②かなくり
6.無気力クーデター/Last Note.　①しょうま
7.ぼうけんのしょがきえました！/ワンダフル☆オポチュニティ！　②しょうま
8.初音ミクの激唱/cosMo@暴走P　②最強の私
9.クレイズィーダンスワールド/ぷす　①RRR
10.Sky of Beginning/じん　③最強の私
11.メリーバッドエンド/まふまふ　①すべから
12.それでも生きてていいですか/傘村トータ　②と
13.トリコロージュ/煮ル果実　③と
14.一途な片思い、実らせたい小さな幸せ。/うたたP　②すべから
15.ヤクビョウガミ/まふまふ　①よかずき
16.かたすみで/鬱桑型　・スルー
17.＊ハロー、プラネット。/sasakure.UK　③すべから
18.ナイトルール/煮ル果実　③かなくり
19.マリオネットダンサー/ひらぎ　②よかずき
20.フォトコピー/きっと、ずっと、ぼっち　④と
21.ペインイレイサー/halyosy　×と→③しょうま
22.死んでしまったのだろうか/Guiano　④しょうま
23.東京百鬼夜行/40mP　①雨嵐
24.カラアゲノレモン/れあい　×最強の私→②RRR
25.ひゅ〜どろどろ/栗山夕璃　①とつは
26.パブリック・シークレット/mao sasagawa　④かなくり
27.セフレ/ナナホシ管弦楽団　×かなくり→①きぐな
28.サマータイム・ラブゲーム/shino　×とつは→×きぐな→×ルナ・アリス→×ねこたろー→・スルー
29.キャンディー・パープル/なみぐる　×しょうま→★(1)と
30.リヒト/natsuP　①まつせ
31.スイートデコラアイスクリームホリック/ゆずひこ　④すべから
32.アン・イノセンス/river　×手下→・スルー
33.おれの闘病日記/大丈夫P　②まつせ
34.過つ業火に包まれて/TaKU.K　①ルナ・アリス
35.侵蝕/niki　③よかずき
36.ネコソギマターバップ/sasakure.UK　★(2)しょうま
37.猫と幸福論/TakoyakiKZY　③RRR
38.カニ カニ カニ。/Ingen　②ルナ・アリス
39.先生、いいですか。/雨曇　★(3)かなくり
40.おどロボ/海茶　④よかずき
41.月光ラプソディ/芳田　③ルナ・アリス
42.ずんだパーリナイ/なみぐる　②とつは
43.ゲッカビジン/ねじ式　×手下→・スルー
44.ラストルーキー/miru　×最強の私→③まつせ
45.明けない夜のリリィ/傘村トータ　×雨嵐→★(4)すべから
46.コインロッカーベイビー/MARETU　③とつは
47.のぼれ！すすめ！高い塔/きくお　④最強の私
48.ある計画は今も密かに/森羅　②雨嵐
49.夕凪プラットフォーム/KulfiQ　④ルナ・アリス
50.明日、僕が死んだら/黒田亜津　×まつせ→②ねこたろー
51.モーメント/MIMI　×よかずき→×Moai→①しゃい
52.泡沫未来/ネギシャワーP　★(5)最強の私
53.きみだけのよあけ/DIVELA　④とつは
54.Nightmare/Azari　★(6)よかずき
55.完全犯罪伝授します弐〜犬神篇〜/じょるじん　×雨嵐→・スルー
56.或いはテトラの片隅で/ユリイ・カノン　④RRR
57.ルナライト/かんぱねって　・スルー
58.マギサ/wotaku　②しゃい
59.Scrap＆Build/40mP　×ねこたろー→①えりぽんぬ
60.校内放送/飛行少女観測隊　★(7)RRR
61.愛言葉Ⅱ/DECO*27　★(8)とつは
62.ファーレン/ピコン　×まつせ→①手下
63.Caseaman/バタパンP　②きぐな
64.サイマル的な、/吉田夜世　①ゆーと
65.ムラサキの空/Elm　・スルー
66.雨のプリズム/くくどどP　③きぐな
67.reboot/ジミーサムP　★(9)ルナ・アリス
68.甲斐甲斐しい言葉の闇に/ただのCo　・スルー
69.弦/電ポルP　②手下
70.知らないアート/真島ゆろ　×手下→×祝公式→③雨嵐
71.吉田、家出するってよ/HoneyWorks　④雨嵐
72.天使の涙/MIMI　・スルー
73.ムーンライトダンサー/r-906　④きぐな
74.YAMI CROW/みきとP　・スルー
75.イカサマ⇔カジノ/ひとしずくP×やま△　★(10)雨嵐
76.昨非今是のイノセンス/いよわ　・スルー
77.ニセモノ注意報/150P　★(11)きぐな
78.オーバー！/いよわ　③手下
79.第三次プリン戦争/HoneyWorks　①祝公式
80.グッバイトデー/ライブP　×ねこたろー→④手下
81.壊セ壊セ/E.L.V.N　①Moai
82.ずんだもんの朝食　〜目覚ましずんラップ〜/ひらうみ　①ぱせり
83.Floating Shelter/ピノキオピー　②えりぽんぬ
84.距離-distance/#cpdz　×Moai→・スルー
85.感情ディシーブ/ろーある　②ゆーと
86.コピーアンドロイド/オゾン　・スルー
87.フィフティキャリバーパニッシュメント/八王子P　③しゃい
88.クーラーガール/稲葉曇　×しゃい→②ぱせり
89.少年少女モラトリアムサヴァイヴ/西沢さんP　××ねこたろー→★(12)手下
90.初音ミクが円周率10,000桁覚えたようです。/daniwell　×しゃい→×Moai→③ぱせり
91.円の幾何学/kous　④まつせ
92.夏の魔法/*Luna　②祝公式
93.ネバーランドから帰ったウェンディが気づいたこと/じょるじん　③えりぽんぬ
94.暮しガスメータ/電ǂ鯨　④しゃい
95.撥条少女時計/一斗まる×Drop　★(13)しゃい
96.義翼/傘村トータ　・スルー
97.共感覚おばけ/ねこぼーろ　★(14)まつせ
98.幽霊東京/Ayase　××Moai→④ぱせり
99.シンプル/ふわりP　③祝公式
100.メンヘラ取扱説明書/すりぃ　・スルー

【2025/04/19  ちあトロ(Bグループ)  セトリ  】

1.ニュース39/Mitchie M    ①グルーガン
2.メドゥサ/すこやか大聖堂    ×グルーガン→①雨嵐
3.センチメンタル・アンドロイド/Not-116   ×まつせ→スルー
4.はらぺこのルベル/koyori(電ポルP)    ①すべから
5.バッド・ダンス・ホール/カラスヤサボウ    ①Cumber
6.さよならさんかく/残響P    ①ホワホ
7.違/Guiano    ①RRR
8.リズム/DECO*27    ②雨嵐
9.おひめさまになりたいのッ/OSTER Project    ③雨嵐
10.Again/CrusherP    ②RRR
11.3331/ナノウ    ②グルーガン
12.UNBALANCE/シグナルP    ②すべから
13.思い出パーキング/プロト    ①祝
14.完全犯罪ラブレター/150P    ③すべから
15.フロートプレイ/稲葉曇    ②Cumber
16.peps/lightspop    ・スルー
17.きらいな食べ物/uotak    ×祝→スルー
18.冥冥白白/naraku   ×ルナ・アリス→×雨嵐→①よかずき
19.フォログラフ/ぬゆり    ②ホワホ
20.でもね/水野あつ    ③Cumber
21.ロータスイーター/青栗鼠    ①なごん
22.有象無象/shino   ×Cumber→③RRR
23.雀色コンデンサ/whoo    ×まつせ→スルー
24.むげんのチケット/marasy    ③グルーガン
25.陽炎≒Variation/やいり   ②よかずき
26.恋獄パラノイア/mint*   ③ホワホ
27.Spectrum/蝶々P   ④すべから
28.六兆年と一夜物語/kemu    ★(1)すべから
29.嘘ツキ電波/きいろ    ④ホワホ
30.カラフルボイス/cosMo@暴走P    ④Cumber
31.夕花火/Junky    ★(2)Cumber
32.とめて。/OSTER Project    ①ルナ・アリス
33.Adam/ジミーサムP    ×よかずき→×雨嵐→②なごん
34.女子中学生、禁断の事情/SLAVE.V-V-R   ×ルナ・アリス→×まつせ→④RRR
35.ハッピーシンセサイザ/EazyPop    ④グルーガン
36.虚構の心臓/すこやか大聖堂     ★(3)グルーガン
37.解けない夏/Aqu3ra    ★(4)ホワホ
38.秘密〜黒の誓い〜/ひとしずくP    ④雨嵐
39.0/cosMo@暴走P    ②ルナ・アリス
40.マインドボイス/samfree    ×ルナ・アリス→③なごん
41.デスクトップ・シンデレラ/八王子P    ④なごん
42.キューピット/Kai    ★(5)雨嵐
43.よつばのクローバー/トラボルタP    ・スルー
44.Prayer Will Live/yuukiss    ③ルナ・アリス
45.狐憑き/しばいぬ    ・スルー
46.恋愛勇者/Last Note.    ③よかずき
47.カナデトモスソラ/ねこぼーろ     ★(6)なごん
48.虚像の過多の上に夏/霧四面体     ②祝
49.ないないなな拍子/ラマーズP   ★(7)RRR
50.バカ通信/のすけ    ④よかずき
51.真生活/案山子    ③祝
52.てんしょう しょうてんしょう/きくお    ①まつせ
53.偽物人間40号/shimon    ★(8)よかずき
54.ベベル/shr    ×祝→②まつせ
55.パノプティコン/r-906    ③まつせ
56.Dive Into Sky High/Hal    ××まつせ→スルー
57.生命性シンドロウム/かめりあ    ④祝
58.宇宙葬/玉木ちんたら    ・スルー
59.あの夏のいつかは/*Luna    ★(9)祝
60.ラズライト/*Luna  ④ルナ・アリス
61.夢喰い白黒バク/Nem   ★(10)ルナ・アリス

【2025/04/25  ちあトロ(Bグループ)  セトリ  】

01.ある計画は今も密かに/森羅　①とつは
02.嘘つきの世界/すこっぷ　①かなくり
03.天使の翼。/A4。　②とつは
04.ハートアラモード/DECO*27　①しゃい
05.罪ノ月/マチゲリータP　・スルー
06.ハロー・ニューワールド/n.k　①きぐな
07.頭がパー子ちゃん/梨本うい　①ぬーん
08.だからパンを焼いたんだ/あわのあゆむ　③とつは
09.ネコソギマターバップ/sasakure.UK　①グルーガン
10.ネオンテトラ/R Sound Design　×とつは→①にーも
11.世界を壊している/Neru　①眠くない人
12.ぐずったれ/◈*ゆくえわっと　②にーも
13.LIFE/傘村トータ　②眠くない人
14.番外/カンザキイオリ　①祝公式
15.8HIT/ワンオポ　④とつは
16.百葉箱/はこ　②きぐな
17.金木犀/水野あつ　×レイ→②ぬーん
18.月祭り/Dong　×Moai太郎→③きぐな
19.L'azur/Treow　④きぐな
20.フィフティキャリバーパニッシュメント/八王子P　②しゃい
21.このつまらない日々が素晴らしい/キノシタ　③にーも
22.ハロライン/たるとP　×きぐな→×ぬーん→×祝公式ッ→①なごん
23.ネタ曲を突然渡された真面目なミクさん/ミニマムカーター　①Moai太郎
24.オブソミート/サツキ　★(1)とつは
25.テスラは夢の中/西沢さんP　②グルーガン
26.Decode/niki　×眠くない人→②かなくり
27.アイロニ/すこっぷ　③しゃい
28.ガラスの王冠/*Luna　④にーも
29.QUI/sasakure.UK　②Moai太郎
